#time_of_image,time_of_closest_position_estimate,time_dist,filename,x,y
1584457743.8900,1584457743.8700,0.0200,kodak_01961.jpg,0.5441,8.6055
1584457744.0900,1584457744.0600,0.0300,kodak_01962.jpg,0.5441,8.6056
1584457744.2900,1584457744.2500,0.0400,kodak_01963.jpg,0.5441,8.6056
1584457744.4900,1584457744.4400,0.0500,kodak_01964.jpg,0.5441,8.6056
1584457744.6900,1584457744.6300,0.0600,kodak_01965.jpg,0.5441,8.6055
1584457744.8900,1584457744.8600,0.0300,kodak_01966.jpg,0.5440,8.6054
1584457745.0900,1584457745.1700,0.0800,kodak_01967.jpg,0.5438,8.6052
1584457745.2900,1584457745.1700,0.1200,kodak_01968.jpg,0.5438,8.6052
1584457745.4900,1584457745.4900,0.0000,kodak_01969.jpg,0.5438,8.6052
1584457745.7000,1584457745.7000,0.0000,kodak_01970.jpg,0.5441,8.6056
1584457745.9000,1584457745.8500,0.0500,kodak_01971.jpg,0.5441,8.6055
1584457746.0900,1584457746.0400,0.0500,kodak_01972.jpg,0.5442,8.6057
1584457746.3000,1584457746.2300,0.0700,kodak_01973.jpg,0.5442,8.6056
1584457746.4900,1584457746.5500,0.0600,kodak_01974.jpg,0.5441,8.6056
1584457746.7000,1584457746.6800,0.0200,kodak_01975.jpg,0.5441,8.6056
1584457746.9000,1584457746.9400,0.0400,kodak_01976.jpg,0.5441,8.6056
1584457747.0900,1584457747.1400,0.0500,kodak_01977.jpg,0.5441,8.6056
1584457747.2900,1584457747.2800,0.0100,kodak_01978.jpg,0.5441,8.6056
1584457747.4900,1584457747.5400,0.0500,kodak_01979.jpg,0.5441,8.6056
1584457747.7000,1584457747.6500,0.0500,kodak_01980.jpg,0.5441,8.6056
1584457747.8900,1584457747.6500,0.2400,kodak_01981.jpg,0.5441,8.6056
1584457748.0900,1584457748.3300,0.2400,kodak_01982.jpg,0.5441,8.6056
1584457748.2900,1584457748.3300,0.0400,kodak_01983.jpg,0.5441,8.6056
1584457748.4900,1584457748.3800,0.1100,kodak_01984.jpg,0.5441,8.6056
1584457748.6900,1584457748.3800,0.3100,kodak_01985.jpg,0.5441,8.6056
1584457748.8900,1584457749.1300,0.2400,kodak_01986.jpg,0.5441,8.6056
1584457749.0900,1584457749.1300,0.0400,kodak_01987.jpg,0.5441,8.6056
1584457749.2900,1584457749.1800,0.1100,kodak_01988.jpg,0.5441,8.6056
1584457749.4900,1584457749.1800,0.3100,kodak_01989.jpg,0.5441,8.6056
1584457749.7000,1584457749.1800,0.5200,kodak_01990.jpg,0.5441,8.6056
1584457749.9100,1584457749.1800,0.7300,kodak_01991.jpg,0.5441,8.6056
1584457750.1100,1584457749.1800,0.9300,kodak_01992.jpg,0.5441,8.6056
1584457750.2900,1584457749.1800,1.1100,kodak_01993.jpg,0.5441,8.6056
1584457750.5000,1584457749.1800,1.3200,kodak_01994.jpg,0.5441,8.6056
1584457750.7000,1584457749.1800,1.5200,kodak_01995.jpg,0.5441,8.6056
1584457750.8900,1584457749.1800,1.7100,kodak_01996.jpg,0.5441,8.6056
1584457751.1000,1584457749.1800,1.9200,kodak_01997.jpg,0.5441,8.6056
1584457751.3000,1584457749.1800,2.1200,kodak_01998.jpg,0.5441,8.6056
1584457751.5000,1584457749.1800,2.3200,kodak_01999.jpg,0.5441,8.6056
1584457751.7000,1584457749.1800,2.5200,kodak_02000.jpg,0.5441,8.6056
1584457751.9000,1584457749.1800,2.7200,kodak_02001.jpg,0.5441,8.6056
1584457752.1000,1584457749.1800,2.9200,kodak_02002.jpg,0.5441,8.6056
1584457752.3000,1584457749.1800,3.1200,kodak_02003.jpg,0.5441,8.6056
1584457752.5000,1584457749.1800,3.3200,kodak_02004.jpg,0.5441,8.6056
1584457752.7100,1584457749.1800,3.5300,kodak_02005.jpg,0.5441,8.6056
1584457752.9000,1584457749.1800,3.7200,kodak_02006.jpg,0.5441,8.6056
1584457753.1000,1584457749.1800,3.9200,kodak_02007.jpg,0.5441,8.6056
1584457753.3000,1584457749.1800,4.1200,kodak_02008.jpg,0.5441,8.6056
1584457753.5000,1584457749.1800,4.3200,kodak_02009.jpg,0.5441,8.6056
1584457753.7000,1584457749.1800,4.5200,kodak_02010.jpg,0.5441,8.6056
1584457753.9000,1584457749.1800,4.7200,kodak_02011.jpg,0.5441,8.6056
1584457754.1100,1584457749.1800,4.9300,kodak_02012.jpg,0.5441,8.6056
1584457754.3000,1584457749.1800,5.1200,kodak_02013.jpg,0.5441,8.6056
1584457754.5000,1584457749.1800,5.3200,kodak_02014.jpg,0.5441,8.6056
1584457754.7000,1584457749.1800,5.5200,kodak_02015.jpg,0.5441,8.6056
1584457754.9000,1584457749.1800,5.7200,kodak_02016.jpg,0.5441,8.6056
1584457755.1100,1584457749.1800,5.9300,kodak_02017.jpg,0.5441,8.6056
1584457755.3000,1584457749.1800,6.1200,kodak_02018.jpg,0.5441,8.6056
1584457755.5000,1584457749.1800,6.3200,kodak_02019.jpg,0.5441,8.6056
1584457755.7000,1584457749.1800,6.5200,kodak_02020.jpg,0.5441,8.6056
1584457755.9000,1584457749.1800,6.7200,kodak_02021.jpg,0.5441,8.6056
1584457756.1000,1584457749.1800,6.9200,kodak_02022.jpg,0.5441,8.6056
1584457756.3000,1584457749.1800,7.1200,kodak_02023.jpg,0.5441,8.6056
1584457756.5100,1584457749.1800,7.3300,kodak_02024.jpg,0.5441,8.6056
1584457756.7200,1584457749.1800,7.5400,kodak_02025.jpg,0.5441,8.6056
1584457756.9000,1584457749.1800,7.7200,kodak_02026.jpg,0.5441,8.6056
1584457757.1000,1584457749.1800,7.9200,kodak_02027.jpg,0.5441,8.6056
1584457757.3000,1584457749.1800,8.1200,kodak_02028.jpg,0.5441,8.6056
1584457757.5100,1584457749.1800,8.3300,kodak_02029.jpg,0.5441,8.6056
1584457757.7000,1584457749.1800,8.5200,kodak_02030.jpg,0.5441,8.6056
1584457757.9000,1584457749.1800,8.7200,kodak_02031.jpg,0.5441,8.6056
1584457758.1000,1584457749.1800,8.9200,kodak_02032.jpg,0.5441,8.6056
1584457758.3100,1584457749.1800,9.1300,kodak_02033.jpg,0.5441,8.6056
1584457758.5100,1584457749.1800,9.3300,kodak_02034.jpg,0.5441,8.6056
1584457758.7100,1584457749.1800,9.5300,kodak_02035.jpg,0.5441,8.6056
1584457758.9100,1584457749.1800,9.7300,kodak_02036.jpg,0.5441,8.6056
1584457759.1100,1584457749.1800,9.9300,kodak_02037.jpg,0.5441,8.6056
1584457759.3100,1584457749.1800,10.1300,kodak_02038.jpg,0.5441,8.6056
1584457759.5000,1584457749.1800,10.3200,kodak_02039.jpg,0.5441,8.6056
1584457759.7100,1584457749.1800,10.5300,kodak_02040.jpg,0.5441,8.6056
1584457759.9100,1584457749.1800,10.7300,kodak_02041.jpg,0.5441,8.6056
1584457760.1100,1584457749.1800,10.9300,kodak_02042.jpg,0.5441,8.6056
1584457760.3100,1584457749.1800,11.1300,kodak_02043.jpg,0.5441,8.6056
1584457760.5100,1584457749.1800,11.3300,kodak_02044.jpg,0.5441,8.6056
1584457760.7100,1584457749.1800,11.5300,kodak_02045.jpg,0.5441,8.6056
1584457760.9100,1584457749.1800,11.7300,kodak_02046.jpg,0.5441,8.6056
1584457761.1100,1584457749.1800,11.9300,kodak_02047.jpg,0.5441,8.6056
1584457761.3100,1584457749.1800,12.1300,kodak_02048.jpg,0.5441,8.6056
1584457761.5100,1584457749.1800,12.3300,kodak_02049.jpg,0.5441,8.6056
1584457761.7200,1584457749.1800,12.5400,kodak_02050.jpg,0.5441,8.6056
1584457761.9100,1584457749.1800,12.7300,kodak_02051.jpg,0.5441,8.6056
1584457762.1100,1584457749.1800,12.9300,kodak_02052.jpg,0.5441,8.6056
1584457762.3200,1584457749.1800,13.1400,kodak_02053.jpg,0.5441,8.6056
1584457762.5100,1584457749.1800,13.3300,kodak_02054.jpg,0.5441,8.6056
1584457762.7100,1584457749.1800,13.5300,kodak_02055.jpg,0.5441,8.6056
1584457762.9100,1584457749.1800,13.7300,kodak_02056.jpg,0.5441,8.6056
1584457763.1100,1584457749.1800,13.9300,kodak_02057.jpg,0.5441,8.6056
1584457763.3200,1584457749.1800,14.1400,kodak_02058.jpg,0.5441,8.6056
1584457763.5100,1584457749.1800,14.3300,kodak_02059.jpg,0.5441,8.6056
1584457763.7100,1584457749.1800,14.5300,kodak_02060.jpg,0.5441,8.6056
1584457763.9100,1584457749.1800,14.7300,kodak_02061.jpg,0.5441,8.6056
1584457764.1100,1584457749.1800,14.9300,kodak_02062.jpg,0.5441,8.6056
1584457764.3100,1584457749.1800,15.1300,kodak_02063.jpg,0.5441,8.6056
1584457764.5200,1584457749.1800,15.3400,kodak_02064.jpg,0.5441,8.6056
1584457764.7100,1584457749.1800,15.5300,kodak_02065.jpg,0.5441,8.6056
1584457764.9100,1584457749.1800,15.7300,kodak_02066.jpg,0.5441,8.6056
1584457765.1200,1584457749.1800,15.9400,kodak_02067.jpg,0.5441,8.6056
1584457765.3100,1584457749.1800,16.1300,kodak_02068.jpg,0.5441,8.6056
1584457765.5100,1584457749.1800,16.3300,kodak_02069.jpg,0.5441,8.6056
1584457765.7200,1584457749.1800,16.5400,kodak_02070.jpg,0.5441,8.6056
1584457765.9100,1584457749.1800,16.7300,kodak_02071.jpg,0.5441,8.6056
1584457766.1100,1584457749.1800,16.9300,kodak_02072.jpg,0.5441,8.6056
1584457766.3100,1584457749.1800,17.1300,kodak_02073.jpg,0.5441,8.6056
1584457766.5100,1584457749.1800,17.3300,kodak_02074.jpg,0.5441,8.6056
1584457766.7200,1584457749.1800,17.5400,kodak_02075.jpg,0.5441,8.6056
1584457766.9200,1584457749.1800,17.7400,kodak_02076.jpg,0.5441,8.6056
1584457767.1200,1584457749.1800,17.9400,kodak_02077.jpg,0.5441,8.6056
1584457767.3200,1584457749.1800,18.1400,kodak_02078.jpg,0.5441,8.6056
1584457767.5200,1584457749.1800,18.3400,kodak_02079.jpg,0.5441,8.6056
1584457767.7200,1584457749.1800,18.5400,kodak_02080.jpg,0.5441,8.6056
1584457767.9200,1584457749.1800,18.7400,kodak_02081.jpg,0.5441,8.6056
1584457768.1100,1584457749.1800,18.9300,kodak_02082.jpg,0.5441,8.6056
1584457768.3300,1584457787.0400,18.7100,kodak_02083.jpg,0.5441,8.6056
1584457768.5100,1584457787.0400,18.5300,kodak_02084.jpg,0.5441,8.6056
1584457768.7200,1584457787.0400,18.3200,kodak_02085.jpg,0.5441,8.6056
1584457768.9200,1584457787.0400,18.1200,kodak_02086.jpg,0.5441,8.6056
1584457769.1200,1584457787.0400,17.9200,kodak_02087.jpg,0.5441,8.6056
1584457769.3100,1584457787.0400,17.7300,kodak_02088.jpg,0.5441,8.6056
1584457769.5200,1584457787.0400,17.5200,kodak_02089.jpg,0.5441,8.6056
1584457769.7100,1584457787.0400,17.3300,kodak_02090.jpg,0.5441,8.6056
1584457769.9200,1584457787.0400,17.1200,kodak_02091.jpg,0.5441,8.6056
1584457770.1200,1584457787.0400,16.9200,kodak_02092.jpg,0.5441,8.6056
1584457770.3200,1584457787.0400,16.7200,kodak_02093.jpg,0.5441,8.6056
1584457770.5300,1584457787.0400,16.5100,kodak_02094.jpg,0.5441,8.6056
1584457770.7300,1584457787.0400,16.3100,kodak_02095.jpg,0.5441,8.6056
1584457770.9200,1584457787.0400,16.1200,kodak_02096.jpg,0.5441,8.6056
1584457771.1200,1584457787.0400,15.9200,kodak_02097.jpg,0.5441,8.6056
1584457771.3200,1584457787.0400,15.7200,kodak_02098.jpg,0.5441,8.6056
1584457771.5200,1584457787.0400,15.5200,kodak_02099.jpg,0.5441,8.6056
1584457771.7200,1584457787.0400,15.3200,kodak_02100.jpg,0.5441,8.6056
1584457771.9200,1584457787.0400,15.1200,kodak_02101.jpg,0.5441,8.6056
1584457772.1200,1584457787.0400,14.9200,kodak_02102.jpg,0.5441,8.6056
1584457772.3200,1584457787.0400,14.7200,kodak_02103.jpg,0.5441,8.6056
1584457772.5200,1584457787.0400,14.5200,kodak_02104.jpg,0.5441,8.6056
1584457772.7300,1584457787.0400,14.3100,kodak_02105.jpg,0.5441,8.6056
1584457772.9200,1584457787.0400,14.1200,kodak_02106.jpg,0.5441,8.6056
1584457773.1300,1584457787.0400,13.9100,kodak_02107.jpg,0.5441,8.6056
1584457773.3200,1584457787.0400,13.7200,kodak_02108.jpg,0.5441,8.6056
1584457773.5200,1584457787.0400,13.5200,kodak_02109.jpg,0.5441,8.6056
1584457773.7200,1584457787.0400,13.3200,kodak_02110.jpg,0.5441,8.6056
1584457773.9200,1584457787.0400,13.1200,kodak_02111.jpg,0.5441,8.6056
1584457774.1200,1584457787.0400,12.9200,kodak_02112.jpg,0.5441,8.6056
1584457774.3200,1584457787.0400,12.7200,kodak_02113.jpg,0.5441,8.6056
1584457774.5200,1584457787.0400,12.5200,kodak_02114.jpg,0.5441,8.6056
1584457774.7200,1584457787.0400,12.3200,kodak_02115.jpg,0.5441,8.6056
1584457774.9200,1584457787.0400,12.1200,kodak_02116.jpg,0.5441,8.6056
1584457775.1200,1584457787.0400,11.9200,kodak_02117.jpg,0.5441,8.6056
1584457775.3200,1584457787.0400,11.7200,kodak_02118.jpg,0.5441,8.6056
1584457775.5200,1584457787.0400,11.5200,kodak_02119.jpg,0.5441,8.6056
1584457775.7200,1584457787.0400,11.3200,kodak_02120.jpg,0.5441,8.6056
1584457775.9300,1584457787.0400,11.1100,kodak_02121.jpg,0.5441,8.6056
1584457776.1200,1584457787.0400,10.9200,kodak_02122.jpg,0.5441,8.6056
1584457776.3300,1584457787.0400,10.7100,kodak_02123.jpg,0.5441,8.6056
1584457776.5300,1584457787.0400,10.5100,kodak_02124.jpg,0.5441,8.6056
1584457776.7300,1584457787.0400,10.3100,kodak_02125.jpg,0.5441,8.6056
1584457776.9300,1584457787.0400,10.1100,kodak_02126.jpg,0.5441,8.6056
1584457777.1300,1584457787.0400,9.9100,kodak_02127.jpg,0.5441,8.6056
1584457777.3200,1584457787.0400,9.7200,kodak_02128.jpg,0.5441,8.6056
1584457777.5300,1584457787.0400,9.5100,kodak_02129.jpg,0.5441,8.6056
1584457777.7300,1584457787.0400,9.3100,kodak_02130.jpg,0.5441,8.6056
1584457777.9300,1584457787.0400,9.1100,kodak_02131.jpg,0.5441,8.6056
1584457778.1300,1584457787.0400,8.9100,kodak_02132.jpg,0.5441,8.6056
1584457778.3400,1584457787.0400,8.7000,kodak_02133.jpg,0.5441,8.6056
1584457778.5300,1584457787.0400,8.5100,kodak_02134.jpg,0.5441,8.6056
1584457778.7300,1584457787.0400,8.3100,kodak_02135.jpg,0.5441,8.6056
1584457778.9300,1584457787.0400,8.1100,kodak_02136.jpg,0.5441,8.6056
1584457779.1300,1584457787.0400,7.9100,kodak_02137.jpg,0.5441,8.6056
1584457779.3300,1584457787.0400,7.7100,kodak_02138.jpg,0.5441,8.6056
1584457779.5200,1584457787.0400,7.5200,kodak_02139.jpg,0.5441,8.6056
1584457779.7300,1584457787.0400,7.3100,kodak_02140.jpg,0.5441,8.6056
1584457779.9300,1584457787.0400,7.1100,kodak_02141.jpg,0.5441,8.6056
1584457780.1300,1584457787.0400,6.9100,kodak_02142.jpg,0.5441,8.6056
1584457780.3200,1584457787.0400,6.7200,kodak_02143.jpg,0.5441,8.6056
1584457780.5300,1584457787.0400,6.5100,kodak_02144.jpg,0.5441,8.6056
1584457780.7300,1584457787.0400,6.3100,kodak_02145.jpg,0.5441,8.6056
1584457780.9300,1584457787.0400,6.1100,kodak_02146.jpg,0.5441,8.6056
1584457781.1300,1584457787.0400,5.9100,kodak_02147.jpg,0.5441,8.6056
1584457781.3300,1584457787.0400,5.7100,kodak_02148.jpg,0.5441,8.6056
1584457781.5300,1584457787.0400,5.5100,kodak_02149.jpg,0.5441,8.6056
1584457781.7300,1584457787.0400,5.3100,kodak_02150.jpg,0.5441,8.6056
1584457781.9300,1584457787.0400,5.1100,kodak_02151.jpg,0.5441,8.6056
1584457782.1300,1584457787.0400,4.9100,kodak_02152.jpg,0.5441,8.6056
1584457782.3300,1584457787.0400,4.7100,kodak_02153.jpg,0.5441,8.6056
1584457782.5300,1584457787.0400,4.5100,kodak_02154.jpg,0.5441,8.6056
1584457782.7300,1584457787.0400,4.3100,kodak_02155.jpg,0.5441,8.6056
1584457782.9300,1584457787.0400,4.1100,kodak_02156.jpg,0.5441,8.6056
1584457783.1300,1584457787.0400,3.9100,kodak_02157.jpg,0.5441,8.6056
1584457783.3300,1584457787.0400,3.7100,kodak_02158.jpg,0.5441,8.6056
1584457783.5300,1584457787.0400,3.5100,kodak_02159.jpg,0.5441,8.6056
1584457783.7300,1584457787.0400,3.3100,kodak_02160.jpg,0.5441,8.6056
1584457783.9300,1584457787.0400,3.1100,kodak_02161.jpg,0.5441,8.6056
1584457784.1300,1584457787.0400,2.9100,kodak_02162.jpg,0.5441,8.6056
1584457784.3300,1584457787.0400,2.7100,kodak_02163.jpg,0.5441,8.6056
1584457784.5400,1584457787.0400,2.5000,kodak_02164.jpg,0.5441,8.6056
1584457784.7300,1584457787.0400,2.3100,kodak_02165.jpg,0.5441,8.6056
1584457784.9300,1584457787.0400,2.1100,kodak_02166.jpg,0.5441,8.6056
1584457785.1300,1584457787.0400,1.9100,kodak_02167.jpg,0.5441,8.6056
1584457785.3500,1584457787.0400,1.6900,kodak_02168.jpg,0.5441,8.6056
1584457785.5300,1584457787.0400,1.5100,kodak_02169.jpg,0.5441,8.6056
1584457785.7400,1584457787.0400,1.3000,kodak_02170.jpg,0.5441,8.6056
1584457785.9400,1584457787.0400,1.1000,kodak_02171.jpg,0.5441,8.6056
1584457786.1400,1584457787.0400,0.9000,kodak_02172.jpg,0.5441,8.6056
1584457786.3400,1584457787.0400,0.7000,kodak_02173.jpg,0.5441,8.6056
1584457786.5300,1584457787.0400,0.5100,kodak_02174.jpg,0.5441,8.6056
1584457786.7300,1584457787.0400,0.3100,kodak_02175.jpg,0.5441,8.6056
1584457786.9300,1584457787.0400,0.1100,kodak_02176.jpg,0.5441,8.6056
1584457787.1400,1584457787.1200,0.0200,kodak_02177.jpg,0.5441,8.6056
1584457787.3400,1584457787.3400,0.0000,kodak_02178.jpg,0.5441,8.6056
1584457787.5300,1584457787.5900,0.0600,kodak_02179.jpg,0.5441,8.6056
1584457787.7500,1584457787.7500,0.0000,kodak_02180.jpg,0.4905,8.6475
1584457787.9300,1584457787.8700,0.0600,kodak_02181.jpg,0.2676,8.8219
1584457788.1400,1584457787.8700,0.2700,kodak_02182.jpg,0.2676,8.8219
1584457788.3500,1584457787.8700,0.4800,kodak_02183.jpg,0.2676,8.8219
1584457788.5400,1584457787.8700,0.6700,kodak_02184.jpg,0.2676,8.8219
1584457788.7400,1584457787.8700,0.8700,kodak_02185.jpg,0.2676,8.8219
1584457788.9400,1584457787.8700,1.0700,kodak_02186.jpg,0.2676,8.8219
1584457789.1400,1584457787.8700,1.2700,kodak_02187.jpg,0.2676,8.8219
1584457789.3400,1584457787.8700,1.4700,kodak_02188.jpg,0.2676,8.8219
1584457789.5400,1584457787.8700,1.6700,kodak_02189.jpg,0.2676,8.8219
1584457789.7400,1584457791.2500,1.5100,kodak_02190.jpg,4.2417,5.5512
1584457789.9400,1584457791.2500,1.3100,kodak_02191.jpg,4.2417,5.5512
1584457790.1400,1584457791.2500,1.1100,kodak_02192.jpg,4.2417,5.5512
1584457790.3400,1584457791.2500,0.9100,kodak_02193.jpg,4.2417,5.5512
1584457790.5400,1584457791.2500,0.7100,kodak_02194.jpg,4.2417,5.5512
1584457790.7400,1584457791.2500,0.5100,kodak_02195.jpg,4.2417,5.5512
1584457790.9400,1584457791.2500,0.3100,kodak_02196.jpg,4.2417,5.5512
1584457791.1400,1584457791.2500,0.1100,kodak_02197.jpg,4.2417,5.5512
1584457791.3400,1584457791.3500,0.0100,kodak_02198.jpg,4.6530,1.5386
1584457791.5400,1584457791.5500,0.0100,kodak_02199.jpg,4.5398,1.3988
1584457791.7500,1584457791.5500,0.2000,kodak_02200.jpg,4.5398,1.3988
1584457791.9400,1584457791.9700,0.0300,kodak_02201.jpg,4.5198,1.3752
1584457792.1400,1584457792.1100,0.0300,kodak_02202.jpg,4.4604,1.3148
1584457792.3500,1584457792.3600,0.0100,kodak_02203.jpg,4.3508,1.2138
1584457792.5400,1584457792.5000,0.0400,kodak_02204.jpg,4.2590,1.1482
1584457792.7500,1584457792.8000,0.0500,kodak_02205.jpg,4.1905,1.1055
1584457792.9400,1584457792.9700,0.0300,kodak_02206.jpg,4.0633,1.0391
1584457793.1500,1584457793.1400,0.0100,kodak_02207.jpg,3.8308,0.9715
1584457793.3400,1584457793.4100,0.0700,kodak_02208.jpg,3.7783,0.9713
1584457793.5400,1584457793.5200,0.0200,kodak_02209.jpg,3.6454,0.9748
1584457793.7400,1584457793.5200,0.2200,kodak_02210.jpg,3.6454,0.9748
1584457793.9400,1584457794.0200,0.0800,kodak_02211.jpg,3.6189,0.9773
1584457794.1400,1584457794.1200,0.0200,kodak_02212.jpg,3.3766,1.0305
1584457794.3400,1584457794.3800,0.0400,kodak_02213.jpg,3.2991,1.0569
1584457794.5400,1584457794.5500,0.0100,kodak_02214.jpg,3.2440,1.0763
1584457794.7400,1584457794.7500,0.0100,kodak_02215.jpg,3.1908,1.0956
1584457794.9400,1584457794.9300,0.0100,kodak_02216.jpg,3.1366,1.1156
1584457795.1400,1584457795.1700,0.0300,kodak_02217.jpg,3.1093,1.1209
1584457795.3500,1584457795.3300,0.0200,kodak_02218.jpg,3.0560,1.1428
1584457795.5400,1584457795.5100,0.0300,kodak_02219.jpg,2.9703,1.1763
1584457795.7400,1584457795.7000,0.0400,kodak_02220.jpg,2.9092,1.1965
1584457795.9500,1584457795.9700,0.0200,kodak_02221.jpg,2.8549,1.2188
1584457796.1600,1584457796.1600,0.0000,kodak_02222.jpg,2.8004,1.2416
1584457796.3600,1584457796.3600,0.0000,kodak_02223.jpg,2.7462,1.2673
1584457796.5500,1584457796.5500,0.0000,kodak_02224.jpg,2.6886,1.2926
1584457796.7500,1584457796.7900,0.0400,kodak_02225.jpg,2.6347,1.3185
1584457796.9500,1584457796.9200,0.0300,kodak_02226.jpg,2.5783,1.3382
1584457797.1500,1584457797.2100,0.0600,kodak_02227.jpg,2.5193,1.3607
1584457797.3500,1584457797.3100,0.0400,kodak_02228.jpg,2.4641,1.3837
1584457797.5500,1584457797.5600,0.0100,kodak_02229.jpg,2.4099,1.4115
1584457797.7500,1584457797.7600,0.0100,kodak_02230.jpg,2.3545,1.4392
1584457797.9500,1584457797.9500,0.0000,kodak_02231.jpg,2.3025,1.4637
1584457798.1500,1584457798.1400,0.0100,kodak_02232.jpg,2.2439,1.4853
1584457798.3500,1584457798.2900,0.0600,kodak_02233.jpg,2.2138,1.4972
1584457798.5500,1584457798.4400,0.1100,kodak_02234.jpg,2.1848,1.5081
1584457798.7500,1584457798.7400,0.0100,kodak_02235.jpg,2.0683,1.5545
1584457798.9500,1584457798.9100,0.0400,kodak_02236.jpg,2.0161,1.5730
1584457799.1500,1584457799.1000,0.0500,kodak_02237.jpg,1.9609,1.5848
1584457799.3500,1584457799.3600,0.0100,kodak_02238.jpg,1.9006,1.5996
1584457799.5500,1584457799.5600,0.0100,kodak_02239.jpg,1.8430,1.6170
1584457799.7500,1584457799.7500,0.0000,kodak_02240.jpg,1.7819,1.6369
1584457799.9600,1584457799.9400,0.0200,kodak_02241.jpg,1.7246,1.6527
1584457800.1500,1584457800.1800,0.0300,kodak_02242.jpg,1.6640,1.6687
1584457800.3500,1584457800.3200,0.0300,kodak_02243.jpg,1.6036,1.6838
1584457800.5500,1584457800.5400,0.0100,kodak_02244.jpg,1.5414,1.7032
1584457800.7500,1584457800.7200,0.0300,kodak_02245.jpg,1.4858,1.7199
1584457800.9400,1584457800.9600,0.0200,kodak_02246.jpg,1.4225,1.7338
1584457801.1500,1584457801.1800,0.0300,kodak_02247.jpg,1.3619,1.7469
1584457801.3500,1584457801.3400,0.0100,kodak_02248.jpg,1.3008,1.7622
1584457801.5500,1584457801.5300,0.0200,kodak_02249.jpg,1.2393,1.7825
1584457801.7600,1584457801.7700,0.0100,kodak_02250.jpg,1.1831,1.7932
1584457801.9500,1584457801.9400,0.0100,kodak_02251.jpg,1.1210,1.8040
1584457802.1500,1584457802.1100,0.0400,kodak_02252.jpg,1.0613,1.8175
1584457802.3500,1584457802.3400,0.0100,kodak_02253.jpg,0.9997,1.8290
1584457802.5500,1584457802.5000,0.0500,kodak_02254.jpg,0.9381,1.8428
1584457802.7500,1584457802.7800,0.0300,kodak_02255.jpg,0.8796,1.8572
1584457802.9500,1584457802.9500,0.0000,kodak_02256.jpg,0.8223,1.8754
1584457803.1500,1584457803.0200,0.1300,kodak_02257.jpg,0.7934,1.8830
1584457803.3500,1584457803.3400,0.0100,kodak_02258.jpg,0.7652,1.8917
1584457803.5600,1584457803.5500,0.0100,kodak_02259.jpg,0.7052,1.9147
1584457803.7600,1584457803.7400,0.0200,kodak_02260.jpg,0.5846,1.9489
1584457803.9500,1584457804.0200,0.0700,kodak_02261.jpg,0.5266,1.9682
1584457804.1500,1584457804.1400,0.0100,kodak_02262.jpg,0.4718,1.9887
1584457804.3600,1584457804.3000,0.0600,kodak_02263.jpg,0.4472,2.0020
1584457804.5600,1584457804.5400,0.0200,kodak_02264.jpg,0.3939,2.0270
1584457804.7500,1584457804.8000,0.0500,kodak_02265.jpg,0.3378,2.0525
1584457804.9600,1584457804.9200,0.0400,kodak_02266.jpg,0.2605,2.0907
1584457805.1600,1584457805.1100,0.0500,kodak_02267.jpg,0.2045,2.1217
1584457805.3500,1584457805.3000,0.0500,kodak_02268.jpg,0.1572,2.1465
1584457805.5600,1584457805.5200,0.0400,kodak_02269.jpg,0.1326,2.1642
1584457805.7500,1584457805.7900,0.0400,kodak_02270.jpg,0.1107,2.1810
1584457805.9600,1584457805.9500,0.0100,kodak_02271.jpg,0.0702,2.2204
1584457806.1600,1584457806.2300,0.0700,kodak_02272.jpg,-0.0228,2.2912
1584457806.3700,1584457806.3500,0.0200,kodak_02273.jpg,-0.0651,2.3323
1584457806.5600,1584457806.6500,0.0900,kodak_02274.jpg,-0.1029,2.3729
1584457806.7500,1584457806.6800,0.0700,kodak_02275.jpg,-0.1221,2.3917
1584457806.9600,1584457806.9300,0.0300,kodak_02276.jpg,-0.1389,2.4111
1584457807.1600,1584457807.1900,0.0300,kodak_02277.jpg,-0.2033,2.5027
1584457807.3700,1584457807.4100,0.0400,kodak_02278.jpg,-0.2202,2.5250
1584457807.5600,1584457807.6500,0.0900,kodak_02279.jpg,-0.2470,2.5691
1584457807.7600,1584457807.8600,0.1000,kodak_02280.jpg,-0.2604,2.5934
1584457807.9600,1584457807.9500,0.0100,kodak_02281.jpg,-0.2995,2.6670
1584457808.1600,1584457808.1000,0.0600,kodak_02282.jpg,-0.3344,2.7387
1584457808.3600,1584457808.3500,0.0100,kodak_02283.jpg,-0.3412,2.7911
1584457808.5600,1584457808.5400,0.0200,kodak_02284.jpg,-0.3512,2.8490
1584457808.7800,1584457808.8000,0.0200,kodak_02285.jpg,-0.3712,2.9325
1584457808.9600,1584457808.9300,0.0300,kodak_02286.jpg,-0.3752,2.9600
1584457809.1600,1584457809.1300,0.0300,kodak_02287.jpg,-0.3815,3.0124
1584457809.3600,1584457809.3300,0.0300,kodak_02288.jpg,-0.3878,3.0701
1584457809.5600,1584457809.5100,0.0500,kodak_02289.jpg,-0.3918,3.1264
1584457809.7600,1584457809.7300,0.0300,kodak_02290.jpg,-0.3943,3.1845
1584457809.9700,1584457809.9600,0.0100,kodak_02291.jpg,-0.3980,3.2440
1584457810.1600,1584457810.1500,0.0100,kodak_02292.jpg,-0.3999,3.3037
